Wall time,Step,Value
1762885293.1643977,0,0.10779999941587448
1762885304.7078314,1,0.16699999570846558
1762885316.4314687,2,0.23260000348091125
1762885328.7648196,3,0.2728999853134155
1762885340.2595396,4,0.31709998846054077
1762885351.6564195,5,0.38580000400543213
1762885363.3028734,6,0.40220001339912415
1762885375.6608684,7,0.43959999084472656
1762885387.4416385,8,0.450300008058548
1762885398.8459828,9,0.4521999955177307
1762885410.439734,10,0.48179998993873596
1762885422.3511057,11,0.48570001125335693
1762885434.2241933,12,0.503000020980835
1762885445.6072469,13,0.4932999908924103
1762885457.0281026,14,0.4659000039100647
1762885468.8926985,15,0.5080000162124634
1762885480.7783034,16,0.4918000102043152
1762885492.2690039,17,0.4999000132083893
1762885503.5087907,18,0.5029000043869019
1762885515.3313797,19,0.5005000233650208
1762885527.5218117,20,0.5358999967575073
1762885539.3851137,21,0.5234000086784363
1762885550.9942465,22,0.506600022315979
1762885562.7414763,23,0.5113999843597412
1762885574.3901725,24,0.5333999991416931
1762885585.6385682,25,0.5044999718666077
1762885596.9104996,26,0.5169000029563904
1762885608.9325435,27,0.5095999836921692
1762885620.909038,28,0.5293999910354614
1762885632.5869794,29,0.5013999938964844
1762885643.8106976,30,0.5281999707221985
1762885655.4459803,31,0.512499988079071
1762885667.5807502,32,0.5182999968528748
1762885679.330675,33,0.5494999885559082
1762885690.9256806,34,0.5699999928474426
1762885702.755365,35,0.5435000061988831
1762885714.848355,36,0.5408999919891357
1762885726.3103795,37,0.5245000123977661
1762885737.2656372,38,0.5340999960899353
1762885748.7497494,39,0.557200014591217
1762885760.7887897,40,0.5142999887466431
1762885772.6833856,41,0.527999997138977
1762885784.012972,42,0.5493000149726868
1762885795.403785,43,0.5415999889373779
1762885807.3759148,44,0.5519999861717224
1762885819.102159,45,0.5414000153541565
1762885830.7322817,46,0.5388000011444092
1762885842.20931,47,0.5249000191688538
1762885854.4970608,48,0.5496000051498413
1762885866.7126582,49,0.5680000185966492
1762885878.3973768,50,0.5616000294685364
1762885889.8701968,51,0.5633999705314636
1762885901.85788,52,0.5788000226020813
1762885914.1790156,53,0.5471000075340271
1762885926.02153,54,0.5685999989509583
1762885937.628285,55,0.5753999948501587
1762885949.6786954,56,0.5770000219345093
1762885962.0461519,57,0.558899998664856
1762885973.8835075,58,0.5648000240325928
1762885985.4283295,59,0.5419999957084656
1762885997.1760325,60,0.5766000151634216
1762886009.1292844,61,0.5558000206947327
1762886021.058708,62,0.5677000284194946
1762886032.7631426,63,0.5849000215530396
