Wall time,Step,Value
1762887660.6005726,0,0.04393887519836426
1762887677.8591614,1,0.18198785185813904
1762887695.325933,2,0.2743348479270935
1762887713.0867968,3,0.33591511845588684
1762887730.7725244,4,0.4250737130641937
1762887748.1073797,5,0.45676854252815247
1762887765.7250333,6,0.4700119197368622
1762887783.0598986,7,0.5192201137542725
1762887800.4349108,8,0.5323326587677002
1762887817.8320105,9,0.5665844678878784
1762887834.9571252,10,0.5538064241409302
1762887852.3090267,11,0.5724802017211914
1762887869.4262238,12,0.5803729295730591
1762887886.7365735,13,0.5591387748718262
1762887903.964764,14,0.5732104182243347
1762887921.468338,15,0.5510862469673157
1762887938.8784056,16,0.5784803032875061
1762887956.1665926,17,0.5963619351387024
1762887973.3930519,18,0.593392014503479
1762887990.5812926,19,0.5862846374511719
1762888007.961313,20,0.6053217053413391
1762888025.268879,21,0.5831987857818604
1762888042.7888443,22,0.5806936025619507
1762888060.3991516,23,0.6134227514266968
1762888077.8401334,24,0.6144084930419922
1762888095.038678,25,0.6127535104751587
1762888112.262289,26,0.6009045243263245
1762888129.5398774,27,0.6084932088851929
1762888146.9884324,28,0.6049322485923767
1762888164.5724554,29,0.6148270964622498
1762888182.1885538,30,0.5894198417663574
1762888199.550571,31,0.6283113360404968
1762888216.7792988,32,0.6026432514190674
1762888234.1838467,33,0.6145129799842834
1762888251.68838,34,0.6303936839103699
1762888269.081467,35,0.606353223323822
1762888286.4027765,36,0.6063989996910095
1762888303.7781153,37,0.6301500797271729
1762888321.0593395,38,0.6292605400085449
1762888338.264476,39,0.6172795295715332
1762888353.8792505,40,0.6210382580757141
1762888371.122579,41,0.6279094219207764
1762888388.6471705,42,0.6394139528274536
1762888405.8109179,43,0.6022590398788452
1762888422.8663924,44,0.6252672672271729
1762888440.0069332,45,0.6204262375831604
1762888457.3197317,46,0.6400823593139648
1762888474.348792,47,0.6218166947364807
1762888491.3708794,48,0.6144050359725952
1762888508.4597502,49,0.6324957609176636
1762888525.3586688,50,0.6388522386550903
1762888542.346171,51,0.6331174969673157
1762888559.3781111,52,0.6477988362312317
1762888576.4474335,53,0.6400552988052368
1762888594.0075667,54,0.6388556957244873
1762888611.4953837,55,0.6416614055633545
1762888628.531365,56,0.6276559233665466
1762888645.654009,57,0.6324667930603027
1762888662.6256306,58,0.6217694282531738
1762888679.4061873,59,0.639181911945343
1762888696.74918,60,0.6338467597961426
1762888714.0764434,61,0.6320422887802124
1762888731.4955776,62,0.6458358764648438
1762888748.8666208,63,0.6445064544677734
1762888765.7651746,64,0.6418702006340027
1762888782.618666,65,0.6426205039024353
1762888799.6764119,66,0.6522478461265564
1762888816.7592943,67,0.6498188972473145
1762888834.0558007,68,0.6519717574119568
